Source: MJ Menne CN Williams Jr. RS Vose NOAA National Climatic Data Center Asheville NC
Day  ,JD  ,Month  ,State_id  ,Year  ,TAVE (F) 
12,225,8,'437054',1896,77 
13,226,8,'437054',1896,74 
14,227,8,'437054',1896,73 
15,228,8,'437054',1896,67 
16,229,8,'437054',1896,71 
17,230,8,'437054',1896,64 
18,231,8,'437054',1896,57 
19,232,8,'437054',1896,57 
20,233,8,'437054',1896,57 
21,234,8,'437054',1896,60 
22,235,8,'437054',1896,65 
23,236,8,'437054',1896,66 
24,237,8,'437054',1896,68 
25,238,8,'437054',1896,60 
26,239,8,'437054',1896,61 
27,240,8,'437054',1896,65 
28,241,8,'437054',1896,58 
29,242,8,'437054',1896,55 
30,243,8,'437054',1896,58 
31,244,8,'437054',1896,64 
1,245,9,'437054',1896,52 
2,246,9,'437054',1896,50 
3,247,9,'437054',1896,60 
4,248,9,'437054',1896,55 
5,249,9,'437054',1896,47 
6,250,9,'437054',1896,55 
7,251,9,'437054',1896,59 
8,252,9,'437054',1896,56 
9,253,9,'437054',1896,59 
10,254,9,'437054',1896,66 
11,255,9,'437054',1896,72 
12,256,9,'437054',1896,73 
13,257,9,'437054',1896,69 
14,258,9,'437054',1896,61 
15,259,9,'437054',1896,65 
16,260,9,'437054',1896,54 
17,261,9,'437054',1896,54 
18,262,9,'437054',1896,59 
19,263,9,'437054',1896,56 
20,264,9,'437054',1896,51 
21,265,9,'437054',1896,48 
22,266,9,'437054',1896,54 
23,267,9,'437054',1896,39 
24,268,9,'437054',1896,39 
25,269,9,'437054',1896,52 
26,270,9,'437054',1896,61 
27,271,9,'437054',1896,65 
28,272,9,'437054',1896,53 
29,273,9,'437054',1896,46 
30,274,9,'437054',1896,65 
1,275,10,'437054',1896,61 
2,276,10,'437054',1896,52 
3,277,10,'437054',1896,49 
4,278,10,'437054',1896,46 
5,279,10,'437054',1896,49 
6,280,10,'437054',1896,50 
7,281,10,'437054',1896,49 
8,282,10,'437054',1896,44 
9,283,10,'437054',1896,39 
10,284,10,'437054',1896,37 
11,285,10,'437054',1896,39 
12,286,10,'437054',1896,46 
13,287,10,'437054',1896,45 
14,288,10,'437054',1896,49 
15,289,10,'437054',1896,46 
16,290,10,'437054',1896,43 
17,291,10,'437054',1896,42 
18,292,10,'437054',1896,40 
19,293,10,'437054',1896,40 
20,294,10,'437054',1896,30 
21,295,10,'437054',1896,45 
22,296,10,'437054',1896,39 
23,297,10,'437054',1896,39 
24,298,10,'437054',1896,42 
25,299,10,'437054',1896,36 
26,300,10,'437054',1896,35 
27,301,10,'437054',1896,41 
28,302,10,'437054',1896,38 
29,303,10,'437054',1896,43 
30,304,10,'437054',1896,53 
31,305,10,'437054',1896,55 
1,306,11,'437054',1896,46 
2,307,11,'437054',1896,43 
3,308,11,'437054',1896,43 
4,309,11,'437054',1896,37 
5,310,11,'437054',1896,49 
6,311,11,'437054',1896,50 
7,312,11,'437054',1896,45 
8,313,11,'437054',1896,39 
9,314,11,'437054',1896,35 
10,315,11,'437054',1896,34 
11,316,11,'437054',1896,39 
12,317,11,'437054',1896,40 
13,318,11,'437054',1896,37 
14,319,11,'437054',1896,29 
15,320,11,'437054',1896,35 
16,321,11,'437054',1896,43 
17,322,11,'437054',1896,52 
18,323,11,'437054',1896,43 
19,324,11,'437054',1896,41 
20,325,11,'437054',1896,23 
21,326,11,'437054',1896,16 
22,327,11,'437054',1896,27 
23,328,11,'437054',1896,13 
24,329,11,'437054',1896,35 
25,330,11,'437054',1896,34 
26,331,11,'437054',1896,33 
27,332,11,'437054',1896,46 
28,333,11,'437054',1896,49 
29,334,11,'437054',1896,34 
30,335,11,'437054',1896,26 
1,336,12,'437054',1896,19 
2,337,12,'437054',1896,10 
3,338,12,'437054',1896,3 
4,339,12,'437054',1896,18 
5,340,12,'437054',1896,31 
6,341,12,'437054',1896,37 
7,342,12,'437054',1896,33 
8,343,12,'437054',1896,23 
9,344,12,'437054',1896,32 
10,345,12,'437054',1896,33 
11,346,12,'437054',1896,30 
12,347,12,'437054',1896,21 
13,348,12,'437054',1896,24 
14,349,12,'437054',1896,23 
15,350,12,'437054',1896,10 
16,351,12,'437054',1896,13 
17,352,12,'437054',1896,13 
18,353,12,'437054',1896,14 
19,354,12,'437054',1896,21 
20,355,12,'437054',1896,6 
21,356,12,'437054',1896,8 
22,357,12,'437054',1896,5 
23,358,12,'437054',1896,2 
24,359,12,'437054',1896,-1 
25,360,12,'437054',1896,-1 
26,361,12,'437054',1896,16 
27,362,12,'437054',1896,4 
28,363,12,'437054',1896,-3 
29,364,12,'437054',1896,9 
30,365,12,'437054',1896,28 
31,366,12,'437054',1896,28 
1,1,1,'437054',1897,13 
2,2,1,'437054',1897,25 
3,3,1,'437054',1897,27 
4,4,1,'437054',1897,34 
5,5,1,'437054',1897,37 
6,6,1,'437054',1897,28 
7,7,1,'437054',1897,19 
8,8,1,'437054',1897,9 
9,9,1,'437054',1897,10 
10,10,1,'437054',1897,24 
11,11,1,'437054',1897,21 
12,12,1,'437054',1897,13 
13,13,1,'437054',1897,-2 
14,14,1,'437054',1897,1 
15,15,1,'437054',1897,13 
16,16,1,'437054',1897,27 
17,17,1,'437054',1897,34 
18,18,1,'437054',1897,26 
19,19,1,'437054',1897,-13 
20,20,1,'437054',1897,1 
21,21,1,'437054',1897,23 
22,22,1,'437054',1897,26 
23,23,1,'437054',1897,24 
24,24,1,'437054',1897,4 
25,25,1,'437054',1897,-8 
26,26,1,'437054',1897,12 
27,27,1,'437054',1897,21 
28,28,1,'437054',1897,19 
29,29,1,'437054',1897,17 
30,30,1,'437054',1897,3 
31,31,1,'437054',1897,0 
1,32,2,'437054',1897,2 
2,33,2,'437054',1897,10 
3,34,2,'437054',1897,19 
4,35,2,'437054',1897,11 
5,36,2,'437054',1897,7 
6,37,2,'437054',1897,22 
7,38,2,'437054',1897,37 
8,39,2,'437054',1897,38 
9,40,2,'437054',1897,30 
10,41,2,'437054',1897,20 
11,42,2,'437054',1897,2 
12,43,2,'437054',1897,3 
13,44,2,'437054',1897,12 
14,45,2,'437054',1897,2 
15,46,2,'437054',1897,22 
16,47,2,'437054',1897,33 
17,48,2,'437054',1897,21 
18,49,2,'437054',1897,31 
19,50,2,'437054',1897,27 
20,51,2,'437054',1897,17 
21,52,2,'437054',1897,33 
22,53,2,'437054',1897,30 
23,54,2,'437054',1897,27 
24,55,2,'437054',1897,27 
25,56,2,'437054',1897,21 
26,57,2,'437054',1897,17 
27,58,2,'437054',1897,2 
28,59,2,'437054',1897,4 
1,60,3,'437054',1897,-3 
2,61,3,'437054',1897,22 
3,62,3,'437054',1897,29 
4,63,3,'437054',1897,28 
5,64,3,'437054',1897,15 
6,65,3,'437054',1897,31 
7,66,3,'437054',1897,6 
8,67,3,'437054',1897,17 
9,68,3,'437054',1897,32 
10,69,3,'437054',1897,38 
11,70,3,'437054',1897,35 
12,71,3,'437054',1897,29 
13,72,3,'437054',1897,25 
14,73,3,'437054',1897,10 
15,74,3,'437054',1897,22 
16,75,3,'437054',1897,14 
17,76,3,'437054',1897,7 
18,77,3,'437054',1897,21 
19,78,3,'437054',1897,40 
20,79,3,'437054',1897,39 
21,80,3,'437054',1897,38 
22,81,3,'437054',1897,39 
23,82,3,'437054',1897,38 
24,83,3,'437054',1897,38 
25,84,3,'437054',1897,35 
26,85,3,'437054',1897,33 
27,86,3,'437054',1897,35 
28,87,3,'437054',1897,34 
29,88,3,'437054',1897,30 
30,89,3,'437054',1897,31 
31,90,3,'437054',1897,30 
1,91,4,'437054',1897,31 
2,92,4,'437054',1897,37 
3,93,4,'437054',1897,31 
4,94,4,'437054',1897,33 
5,95,4,'437054',1897,43 
6,96,4,'437054',1897,44 
7,97,4,'437054',1897,41 
8,98,4,'437054',1897,38 
9,99,4,'437054',1897,37 
10,100,4,'437054',1897,37 
11,101,4,'437054',1897,36 
12,102,4,'437054',1897,37 
13,103,4,'437054',1897,38 
14,104,4,'437054',1897,49 
15,105,4,'437054',1897,44 
16,106,4,'437054',1897,46 
17,107,4,'437054',1897,45 
18,108,4,'437054',1897,43 
19,109,4,'437054',1897,52 
20,110,4,'437054',1897,27 
21,111,4,'437054',1897,33 
22,112,4,'437054',1897,44 
23,113,4,'437054',1897,60 
24,114,4,'437054',1897,63 
25,115,4,'437054',1897,62 
26,116,4,'437054',1897,55 
27,117,4,'437054',1897,49 
28,118,4,'437054',1897,49 
29,119,4,'437054',1897,45 
30,120,4,'437054',1897,54 
1,121,5,'437054',1897,55 
2,122,5,'437054',1897,54 
3,123,5,'437054',1897,58 
4,124,5,'437054',1897,54 
5,125,5,'437054',1897,53 
6,126,5,'437054',1897,57 
7,127,5,'437054',1897,44 
8,128,5,'437054',1897,42 
9,129,5,'437054',1897,55 
10,130,5,'437054',1897,62 
11,131,5,'437054',1897,58 
12,132,5,'437054',1897,60 
13,133,5,'437054',1897,60 
14,134,5,'437054',1897,62 
15,135,5,'437054',1897,61 
16,136,5,'437054',1897,51 
17,137,5,'437054',1897,52 
18,138,5,'437054',1897,55 
19,139,5,'437054',1897,55 
20,140,5,'437054',1897,56 
21,141,5,'437054',1897,62 
22,142,5,'437054',1897,49 
23,143,5,'437054',1897,55 
24,144,5,'437054',1897,63 
25,145,5,'437054',1897,60 
26,146,5,'437054',1897,48 
27,147,5,'437054',1897,46 
28,148,5,'437054',1897,51 
29,149,5,'437054',1897,54 
30,150,5,'437054',1897,59 
31,151,5,'437054',1897,63 
1,152,6,'437054',1897,52 
2,153,6,'437054',1897,50 
3,154,6,'437054',1897,55 
4,155,6,'437054',1897,70 
5,156,6,'437054',1897,68 
6,157,6,'437054',1897,59 
7,158,6,'437054',1897,64 
8,159,6,'437054',1897,54 
9,160,6,'437054',1897,55 
10,161,6,'437054',1897,56 
11,162,6,'437054',1897,63 
12,163,6,'437054',1897,62 
13,164,6,'437054',1897,59 
14,165,6,'437054',1897,57 
15,166,6,'437054',1897,60 
16,167,6,'437054',1897,60 
17,168,6,'437054',1897,57 
18,169,6,'437054',1897,60 
19,170,6,'437054',1897,61 
20,171,6,'437054',1897,67 
21,172,6,'437054',1897,50 
22,173,6,'437054',1897,59 
23,174,6,'437054',1897,64 
24,175,6,'437054',1897,73 
25,176,6,'437054',1897,71 
26,177,6,'437054',1897,65 
27,178,6,'437054',1897,51 
28,179,6,'437054',1897,58 
29,180,6,'437054',1897,60 
30,181,6,'437054',1897,64 
1,182,7,'437054',1897,65 
2,183,7,'437054',1897,64 
3,184,7,'437054',1897,70 
4,185,7,'437054',1897,76 
5,186,7,'437054',1897,79 
6,187,7,'437054',1897,81 
7,188,7,'437054',1897,78 
8,189,7,'437054',1897,78 
9,190,7,'437054',1897,81 
10,191,7,'437054',1897,79 
11,192,7,'437054',1897,75 
12,193,7,'437054',1897,75 
13,194,7,'437054',1897,70 
14,195,7,'437054',1897,71 
15,196,7,'437054',1897,69 
16,197,7,'437054',1897,69 
17,198,7,'437054',1897,71 
18,199,7,'437054',1897,72 
19,200,7,'437054',1897,72 
20,201,7,'437054',1897,73 
21,202,7,'437054',1897,72 
22,203,7,'437054',1897,74 
23,204,7,'437054',1897,74 
24,205,7,'437054',1897,69 
25,206,7,'437054',1897,69 
26,207,7,'437054',1897,66 
27,208,7,'437054',1897,60 
28,209,7,'437054',1897,62 
29,210,7,'437054',1897,62 
30,211,7,'437054',1897,64 
31,212,7,'437054',1897,67 
1,213,8,'437054',1897,68 
2,214,8,'437054',1897,69 
3,215,8,'437054',1897,68 
4,216,8,'437054',1897,72 
5,217,8,'437054',1897,65 
6,218,8,'437054',1897,62 
7,219,8,'437054',1897,63 
8,220,8,'437054',1897,67 
9,221,8,'437054',1897,66 
10,222,8,'437054',1897,63 
11,223,8,'437054',1897,66 
12,224,8,'437054',1897,66 
13,225,8,'437054',1897,61 
14,226,8,'437054',1897,68 
15,227,8,'437054',1897,69 
16,228,8,'437054',1897,71 
17,229,8,'437054',1897,64 
18,230,8,'437054',1897,60 
19,231,8,'437054',1897,61 
20,232,8,'437054',1897,65 
21,233,8,'437054',1897,57 
22,234,8,'437054',1897,60 
23,235,8,'437054',1897,58 
24,236,8,'437054',1897,60 
25,237,8,'437054',1897,60 
26,238,8,'437054',1897,59 
27,239,8,'437054',1897,58 
28,240,8,'437054',1897,64 
29,241,8,'437054',1897,62 
30,242,8,'437054',1897,69 
31,243,8,'437054',1897,56 
1,244,9,'437054',1897,57 
2,245,9,'437054',1897,61 
3,246,9,'437054',1897,52 
4,247,9,'437054',1897,51 
5,248,9,'437054',1897,58 
6,249,9,'437054',1897,63 
7,250,9,'437054',1897,60 
8,251,9,'437054',1897,63 
9,252,9,'437054',1897,71 
10,253,9,'437054',1897,73 
11,254,9,'437054',1897,69 
12,255,9,'437054',1897,51 
13,256,9,'437054',1897,60 
14,257,9,'437054',1897,59 
15,258,9,'437054',1897,52 
16,259,9,'437054',1897,53 
17,260,9,'437054',1897,59 
18,261,9,'437054',1897,46 
19,262,9,'437054',1897,52 
20,263,9,'437054',1897,55 
21,264,9,'437054',1897,46 
22,265,9,'437054',1897,45 
23,266,9,'437054',1897,52 
24,267,9,'437054',1897,55 
25,268,9,'437054',1897,57 
26,269,9,'437054',1897,57 
27,270,9,'437054',1897,52 
28,271,9,'437054',1897,45 
29,272,9,'437054',1897,47 
30,273,9,'437054',1897,52 
1,274,10,'437054',1897,57 
2,275,10,'437054',1897,45 
3,276,10,'437054',1897,45 
4,277,10,'437054',1897,47 
5,278,10,'437054',1897,50 
6,279,10,'437054',1897,48 
7,280,10,'437054',1897,46 
8,281,10,'437054',1897,45 
9,282,10,'437054',1897,44 
10,283,10,'437054',1897,33 
11,284,10,'437054',1897,43 
12,285,10,'437054',1897,61 
13,286,10,'437054',1897,54 
14,287,10,'437054',1897,46 
15,288,10,'437054',1897,62 
16,289,10,'437054',1897,67 
17,290,10,'437054',1897,56 
18,291,10,'437054',1897,37 
19,292,10,'437054',1897,42 
20,293,10,'437054',1897,42 
21,294,10,'437054',1897,44 
22,295,10,'437054',1897,42 
23,296,10,'437054',1897,38 
24,297,10,'437054',1897,40 
25,298,10,'437054',1897,46 
26,299,10,'437054',1897,46 
27,300,10,'437054',1897,45 
28,301,10,'437054',1897,45 
29,302,10,'437054',1897,47 
30,303,10,'437054',1897,30 
31,304,10,'437054',1897,30 
1,305,11,'437054',1897,39 
2,306,11,'437054',1897,47 
3,307,11,'437054',1897,44 
4,308,11,'437054',1897,42 
5,309,11,'437054',1897,42 
6,310,11,'437054',1897,48 
7,311,11,'437054',1897,39 
8,312,11,'437054',1897,35 
9,313,11,'437054',1897,37 
10,314,11,'437054',1897,34 
11,315,11,'437054',1897,28 
12,316,11,'437054',1897,34 
13,317,11,'437054',1897,31 
14,318,11,'437054',1897,37 
15,319,11,'437054',1897,28 
16,320,11,'437054',1897,42 
17,321,11,'437054',1897,37 
18,322,11,'437054',1897,24 
19,323,11,'437054',1897,20 
20,324,11,'437054',1897,19 
21,325,11,'437054',1897,34 
22,326,11,'437054',1897,33 
23,327,11,'437054',1897,21 
24,328,11,'437054',1897,15 
25,329,11,'437054',1897,27 
26,330,11,'437054',1897,43 
27,331,11,'437054',1897,39 
28,332,11,'437054',1897,19 
29,333,11,'437054',1897,24 
30,334,11,'437054',1897,22 
1,335,12,'437054',1897,15 
2,336,12,'437054',1897,18 
3,337,12,'437054',1897,11 
4,338,12,'437054',1897,9 
5,339,12,'437054',1897,28 
6,340,12,'437054',1897,29 
7,341,12,'437054',1897,21 
8,342,12,'437054',1897,31 
9,343,12,'437054',1897,31 
10,344,12,'437054',1897,37 
11,345,12,'437054',1897,39 
12,346,12,'437054',1897,44 
13,347,12,'437054',1897,32 
14,348,12,'437054',1897,27 
15,349,12,'437054',1897,38 
16,350,12,'437054',1897,38 
17,351,12,'437054',1897,37 
18,352,12,'437054',1897,25 
19,353,12,'437054',1897,5 
20,354,12,'437054',1897,6 
21,355,12,'437054',1897,18 
22,356,12,'437054',1897,11 
23,357,12,'437054',1897,11 
24,358,12,'437054',1897,9 
25,359,12,'437054',1897,4 
26,360,12,'437054',1897,20 
27,361,12,'437054',1897,22 
28,362,12,'437054',1897,8 
29,363,12,'437054',1897,3 
30,364,12,'437054',1897,23 
31,365,12,'437054',1897,28 
1,1,1,'437054',1898,20 
2,2,1,'437054',1898,-8 
3,3,1,'437054',1898,3 
4,4,1,'437054',1898,-10 
5,5,1,'437054',1898,9 
6,6,1,'437054',1898,21 
7,7,1,'437054',1898,32 
8,8,1,'437054',1898,27 
9,9,1,'437054',1898,27 
10,10,1,'437054',1898,11 
11,11,1,'437054',1898,14 
12,12,1,'437054',1898,22 
13,13,1,'437054',1898,31 
14,14,1,'437054',1898,11 
15,15,1,'437054',1898,23 
16,16,1,'437054',1898,25 
17,17,1,'437054',1898,10 
18,18,1,'437054',1898,-1 
19,19,1,'437054',1898,6 
20,20,1,'437054',1898,14 
21,21,1,'437054',1898,30 
22,22,1,'437054',1898,27 
23,23,1,'437054',1898,30 
24,24,1,'437054',1898,16 
25,25,1,'437054',1898,3 
26,26,1,'437054',1898,20 
27,27,1,'437054',1898,13 
28,28,1,'437054',1898,-7 
29,29,1,'437054',1898,-12 
30,30,1,'437054',1898,-10 
31,31,1,'437054',1898,-10 
1,32,2,'437054',1898,14 
2,33,2,'437054',1898,5 
3,34,2,'437054',1898,-8 
4,35,2,'437054',1898,-1 
5,36,2,'437054',1898,16 
6,37,2,'437054',1898,27 
7,38,2,'437054',1898,13 
8,39,2,'437054',1898,27 
9,40,2,'437054',1898,25 
10,41,2,'437054',1898,37 
11,42,2,'437054',1898,36 
12,43,2,'437054',1898,41 
13,44,2,'437054',1898,34 
14,45,2,'437054',1898,24 
15,46,2,'437054',1898,30 
16,47,2,'437054',1898,18 
17,48,2,'437054',1898,5 
18,49,2,'437054',1898,9 
19,50,2,'437054',1898,30 
20,51,2,'437054',1898,25 
21,52,2,'437054',1898,26 
22,53,2,'437054',1898,33 
23,54,2,'437054',1898,35 
24,55,2,'437054',1898,34 
25,56,2,'437054',1898,27 
26,57,2,'437054',1898,27 
27,58,2,'437054',1898,30 
28,59,2,'437054',1898,28 
1,60,3,'437054',1898,16 
2,61,3,'437054',1898,16 
3,62,3,'437054',1898,23 
4,63,3,'437054',1898,19 
5,64,3,'437054',1898,27 
6,65,3,'437054',1898,20 
7,66,3,'437054',1898,26 
8,67,3,'437054',1898,32 
9,68,3,'437054',1898,34 
10,69,3,'437054',1898,37 
11,70,3,'437054',1898,43 
12,71,3,'437054',1898,45 
13,72,3,'437054',1898,40 
14,73,3,'437054',1898,42 
15,74,3,'437054',1898,30 
16,75,3,'437054',1898,26 
17,76,3,'437054',1898,39 
18,77,3,'437054',1898,38 
19,78,3,'437054',1898,38 
20,79,3,'437054',1898,42 
21,80,3,'437054',1898,38 
22,81,3,'437054',1898,31 
23,82,3,'437054',1898,40 
24,83,3,'437054',1898,30 
25,84,3,'437054',1898,34 
26,85,3,'437054',1898,37 
27,86,3,'437054',1898,42 
28,87,3,'437054',1898,48 
29,88,3,'437054',1898,42 
30,89,3,'437054',1898,39 
31,90,3,'437054',1898,39 
1,91,4,'437054',1898,29 
2,92,4,'437054',1898,28 
3,93,4,'437054',1898,26 
4,94,4,'437054',1898,23 
5,95,4,'437054',1898,25 
6,96,4,'437054',1898,28 
7,97,4,'437054',1898,33 
8,98,4,'437054',1898,37 
9,99,4,'437054',1898,38 
10,100,4,'437054',1898,44 
11,101,4,'437054',1898,45 
12,102,4,'437054',1898,45 
13,103,4,'437054',1898,47 
14,104,4,'437054',1898,50 
15,105,4,'437054',1898,50 
16,106,4,'437054',1898,47 
17,107,4,'437054',1898,47 
18,108,4,'437054',1898,49 
19,109,4,'437054',1898,39 
20,110,4,'437054',1898,42 
21,111,4,'437054',1898,41 
22,112,4,'437054',1898,47 
23,113,4,'437054',1898,48 
24,114,4,'437054',1898,47 
25,115,4,'437054',1898,43 
26,116,4,'437054',1898,45 
27,117,4,'437054',1898,42 
28,118,4,'437054',1898,41 
29,119,4,'437054',1898,47 
30,120,4,'437054',1898,44 
1,121,5,'437054',1898,49 
2,122,5,'437054',1898,49 
3,123,5,'437054',1898,55 
4,124,5,'437054',1898,46 
5,125,5,'437054',1898,48 
6,126,5,'437054',1898,46 
7,127,5,'437054',1898,47 
8,128,5,'437054',1898,47 
9,129,5,'437054',1898,45 
10,130,5,'437054',1898,51 
11,131,5,'437054',1898,57 
12,132,5,'437054',1898,58 
13,133,5,'437054',1898,51 
14,134,5,'437054',1898,47 
15,135,5,'437054',1898,51 
16,136,5,'437054',1898,52 
17,137,5,'437054',1898,53 
18,138,5,'437054',1898,53 
19,139,5,'437054',1898,61 
20,140,5,'437054',1898,66 
21,141,5,'437054',1898,56 
22,142,5,'437054',1898,60 
23,143,5,'437054',1898,62 
24,144,5,'437054',1898,58 
25,145,5,'437054',1898,57 
26,146,5,'437054',1898,59 
27,147,5,'437054',1898,56 
28,148,5,'437054',1898,62 
29,149,5,'437054',1898,64 
30,150,5,'437054',1898,63 
31,151,5,'437054',1898,61 
1,152,6,'437054',1898,64 
2,153,6,'437054',1898,63 
3,154,6,'437054',1898,61 
4,155,6,'437054',1898,64 
5,156,6,'437054',1898,62 
6,157,6,'437054',1898,69 
7,158,6,'437054',1898,64 
8,159,6,'437054',1898,69 
9,160,6,'437054',1898,71 
10,161,6,'437054',1898,61 
11,162,6,'437054',1898,57 
12,163,6,'437054',1898,68 
13,164,6,'437054',1898,70 
14,165,6,'437054',1898,70 
15,166,6,'437054',1898,64 
16,167,6,'437054',1898,58 
17,168,6,'437054',1898,57 
18,169,6,'437054',1898,60 
19,170,6,'437054',1898,63 
20,171,6,'437054',1898,59 
21,172,6,'437054',1898,60 
22,173,6,'437054',1898,56 
23,174,6,'437054',1898,59 
24,175,6,'437054',1898,64 
25,176,6,'437054',1898,73 
26,177,6,'437054',1898,74 
27,178,6,'437054',1898,67 
28,179,6,'437054',1898,67 
29,180,6,'437054',1898,69 
30,181,6,'437054',1898,67 
1,182,7,'437054',1898,72 
2,183,7,'437054',1898,68 
3,184,7,'437054',1898,80 
4,185,7,'437054',1898,85 
5,186,7,'437054',1898,66 
6,187,7,'437054',1898,59 
7,188,7,'437054',1898,66 
8,189,7,'437054',1898,72 
9,190,7,'437054',1898,69 
10,191,7,'437054',1898,57 
11,192,7,'437054',1898,55 
12,193,7,'437054',1898,53 
13,194,7,'437054',1898,60 
14,195,7,'437054',1898,65 
15,196,7,'437054',1898,72 
16,197,7,'437054',1898,64 
17,198,7,'437054',1898,62 
18,199,7,'437054',1898,71 
19,200,7,'437054',1898,77 
20,201,7,'437054',1898,76 
21,202,7,'437054',1898,76 
22,203,7,'437054',1898,69 
23,204,7,'437054',1898,68 
24,205,7,'437054',1898,73 
25,206,7,'437054',1898,72 
26,207,7,'437054',1898,73 
27,208,7,'437054',1898,73 
28,209,7,'437054',1898,74 
29,210,7,'437054',1898,79 
30,211,7,'437054',1898,75 
31,212,7,'437054',1898,70 
1,213,8,'437054',1898,68 
2,214,8,'437054',1898,72 
3,215,8,'437054',1898,68 
4,216,8,'437054',1898,77 
5,217,8,'437054',1898,70 
6,218,8,'437054',1898,64 
7,219,8,'437054',1898,64 
8,220,8,'437054',1898,72 
9,221,8,'437054',1898,71 
10,222,8,'437054',1898,68 
11,223,8,'437054',1898,66 
12,224,8,'437054',1898,65 
13,225,8,'437054',1898,71 
14,226,8,'437054',1898,63 
15,227,8,'437054',1898,63 
16,228,8,'437054',1898,71 
17,229,8,'437054',1898,72 
18,230,8,'437054',1898,68 
19,231,8,'437054',1898,63 
20,232,8,'437054',1898,61 
21,233,8,'437054',1898,65 
22,234,8,'437054',1898,70 
23,235,8,'437054',1898,68 
24,236,8,'437054',1898,73 
25,237,8,'437054',1898,73 
26,238,8,'437054',1898,68 
27,239,8,'437054',1898,59 
28,240,8,'437054',1898,54 
29,241,8,'437054',1898,59 
30,242,8,'437054',1898,67 
31,243,8,'437054',1898,65 
1,244,9,'437054',1898,68 
2,245,9,'437054',1898,73 
3,246,9,'437054',1898,75 
4,247,9,'437054',1898,75 
5,248,9,'437054',1898,68 
6,249,9,'437054',1898,70 
7,250,9,'437054',1898,72 
8,251,9,'437054',1898,58 
9,252,9,'437054',1898,58 
10,253,9,'437054',1898,59 
11,254,9,'437054',1898,50 
12,255,9,'437054',1898,52 
13,256,9,'437054',1898,50 
14,257,9,'437054',1898,56 
15,258,9,'437054',1898,60 
16,259,9,'437054',1898,64 
17,260,9,'437054',1898,64 
18,261,9,'437054',1898,59 
19,262,9,'437054',1898,60 
20,263,9,'437054',1898,53 
21,264,9,'437054',1898,45 
22,265,9,'437054',1898,55 
23,266,9,'437054',1898,60 
24,267,9,'437054',1898,56 
25,268,9,'437054',1898,48 
26,269,9,'437054',1898,56 
27,270,9,'437054',1898,55 
28,271,9,'437054',1898,50 
29,272,9,'437054',1898,54 
30,273,9,'437054',1898,57 
1,274,10,'437054',1898,65 
2,275,10,'437054',1898,67 
3,276,10,'437054',1898,67 
4,277,10,'437054',1898,68 
5,278,10,'437054',1898,63 
6,279,10,'437054',1898,50 
7,280,10,'437054',1898,42 
8,281,10,'437054',1898,51 
9,282,10,'437054',1898,55 
10,283,10,'437054',1898,37 
11,284,10,'437054',1898,50 
12,285,10,'437054',1898,58 
13,286,10,'437054',1898,46 
14,287,10,'437054',1898,45 
15,288,10,'437054',1898,44 
16,289,10,'437054',1898,38 
17,290,10,'437054',1898,38 
18,291,10,'437054',1898,34 
19,292,10,'437054',1898,35 
20,293,10,'437054',1898,47 
21,294,10,'437054',1898,44 
22,295,10,'437054',1898,54 
23,296,10,'437054',1898,54 
24,297,10,'437054',1898,48 
25,298,10,'437054',1898,47 
26,299,10,'437054',1898,54 
27,300,10,'437054',1898,50 
28,301,10,'437054',1898,39 
29,302,10,'437054',1898,34 
30,303,10,'437054',1898,41 
31,304,10,'437054',1898,39 
1,305,11,'437054',1898,38 
2,306,11,'437054',1898,39 
3,307,11,'437054',1898,38 
4,308,11,'437054',1898,39 
5,309,11,'437054',1898,41 
6,310,11,'437054',1898,50 
7,311,11,'437054',1898,41 
8,312,11,'437054',1898,37 
9,313,11,'437054',1898,41 
10,314,11,'437054',1898,37 
11,315,11,'437054',1898,34 
12,316,11,'437054',1898,25 
13,317,11,'437054',1898,24 
